wine_code,wine_name,img_url,badge,sugar_content,acidity,body,tannin,producer,nation,production_area,main_varieties
170293,오호스 베르데스,https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170293.png,레드,1,4,5,5,인비나 와이너리 Invina Winry,칠레(Chile),마울레밸리(MauleValley),"카베르네 프랑 (Cabernet Franc) , 카르메네르 (Carmenere) , 시라/쉬라즈 (Syrah/Shiraz)"
170292,알베르토 나니 프로세코,https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170292.png,스파클링,1,3,1,1,에노이탈리아 Enoitalia,이탈리아(Italy),베네토(Veneto),글레라 (Glera)
170291,소피오 프로세코 밀레짐 엑스트라 드라이,https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170291.png,스파클링,3,3,1,1,에노이탈리아 Enoitalia,이탈리아(Italy),베네토(Veneto),글레라 (Glera) 100%
170290,보가 스파클링 로제,https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170290.png,스파클링,1,3,2,2,에노이탈리아 Enoitalia,이탈리아(Italy),베네토(Veneto),피노 그리지오 (Pinot Grigio) 100%
170289,보가 모스카토 프리잔테,https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170289.png,스파클링,3,3,1,1,에노이탈리아 Enoitalia,이탈리아(Italy),,모스카토 (Moscato )
170288,"라바날 와인, 까발로 도라도 메를로",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170288.png,레드,1,3,4,3,라바날 와인 Ravanal Wine,칠레(Chile),,메를로 (Merlot)
170287,"라바날 와인, 리세르바 샤도네이",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170287.png,화이트,1,3,2,1,라바날 와인 Ravanal Wine,칠레(Chile),,샤르도네 (Chardonnay) 100%
170286,"라바날 와인, 그랑 리세르바 카베르네 소비뇽",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170286.png,레드,1,4,4,4,라바날 와인 Ravanal Wine,칠레(Chile),,카베르네 소비뇽 (Cabernet Sauvignon)
170285,"델리카토, 1924 스카치 배럴 에이지드 샤도네이",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170285.png,화이트,1,3,2,1,델리카토 패밀리 빈야드 Delicato Family Vineyards - DFV,미국(U.S.A),캘리포니아(California),샤르도네 (Chardonnay) 100%
170284,"델리카토, 1924 포트 배럴 에이지드 피노 누아",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170284.png,레드,1,3,3,2,델리카토 패밀리 빈야드 Delicato Family Vineyards - DFV,미국(U.S.A),캘리포니아(California),피노 누아 (Pinot Noir) 100%
170283,발룬티어 카베르네 소비뇽,https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170283.png,레드,1,3,4,4,밀러 패밀리 와인 컴패니 Miller Family Wine Company,미국(U.S.A),캘리포니아(California),"카베르네 소비뇽 (Cabernet Sauvignon) 96%, 메를로 (Merlot) 4%"
170282,"아바찌아, 바르베라 다스티 수페리오레",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170282.png,레드,1,3,3,3,아바찌아 Abbazia,이탈리아(Italy),,바르베라 (Barbera)
170281,"아바찌아, 끼안티",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170281.png,레드,1,3,3,3,아바찌아 Abbazia,이탈리아(Italy),토스카나(Toscana),Italian Chianti
170280,"아바찌아, 아스티",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170280.png,스파클링,3,3,1,1,아바찌아 Abbazia,이탈리아(Italy),,모스카토 (Moscato )
170279,"비디갈 와이너리, 포르타 6 스파클링 브륏",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170279.png,스파클링,1,4,1,1,비디갈 와이너리 Vidigal Winery,포르투갈(Portugal),리스본(Lisboa),"샤르도네 (Chardonnay) 5%, 페르나오 피레스 (Fernao Pires) 25%, 아린토 (Arinto) 70%"
170278,"커스텀 드링스, 라 티타 틴토 데 베라노 레몬",https://wine21.speedgabia.com/WINE_MST/IMAGE/0170000/T0170278_001.jpg,기타,3,3,1,1,커스텀 드링스 Custom Drinks,스페인(Spain),,기타 품종 (Other Grapes)
170277,"커스텀 드링스, 라 티타 틴토 데 베라노",https://wine21.speedgabia.com/WINE_MST/IMAGE/0170000/T0170277_001.jpg,기타,3,3,2,2,커스텀 드링스 Custom Drinks,스페인(Spain),,기타 품종 (Other Grapes)
170276,"커스텀 드링스, 라 티타 상그리아 블랑카",https://wine21.speedgabia.com/WINE_MST/IMAGE/0170000/T0170276_001.jpg,기타,3,3,1,1,커스텀 드링스 Custom Drinks,스페인(Spain),,기타 품종 (Other Grapes)
170275,"커스텀 드링스, 라 티타 상그리아",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170275.png,기타,3,3,2,1,커스텀 드링스 Custom Drinks,스페인(Spain),,기타 품종 (Other Grapes)
170274,"에체베리아, 로미오렌지 소비뇽 블랑",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170274.png,화이트,1,3,2,2,에체베리아 Echeverria,칠레(Chile),쿠리코밸리(CuricoValley),소비뇽 블랑 (Sauvignon Blanc) 100%
170273,"콜도르치아, 기아이에 비앙쉐 산탄티모 샤도네이",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170273.png,화이트,1,3,1,1,콜도르치아 Col d'Orcia,이탈리아(Italy),토스카나(Toscana),샤르도네 (Chardonnay) 100%
170272,"마르케시 디 바롤로, 랑게 브릭 아멜 네비올로",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170272.png,레드,1,3,3,2,마르케시 디 바롤로 Marchesi di Barolo,이탈리아(Italy),피에몬테(Piemonte),"네비올로 (Nebbiolo) , 바르베라 (Barbera)"
170271,"마르케시 디 바롤로, 바르바레스코 리제르바",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170271.png,레드,1,3,3,3,마르케시 디 바롤로 Marchesi di Barolo,이탈리아(Italy),피에몬테(Piemonte),네비올로 (Nebbiolo) 100%
170270,"윌로우브룩 셀라, 나파 밸리 샤도네이",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170270.png,화이트,1,3,2,1,윌로우브룩 셀러 Willowbrook Cellars,미국(U.S.A),캘리포니아(California),샤르도네 (Chardonnay) 100%
170269,"바이른 와이너리, 크리미널 마인드 카베르네 메를로",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170269.png,레드,1,3,4,4,바이른 와이너리 Byrne Winery,호주(Australia),사우스오스트레일리아(SouthAustralia),"카베르네 소비뇽 (Cabernet Sauvignon) , 메를로 (Merlot)"
170268,"바이른 와이너리, 크리미널 마인드 쉬라즈",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170268.png,레드,1,3,4,3,바이른 와이너리 Byrne Winery,호주(Australia),사우스오스트레일리아(SouthAustralia),시라/쉬라즈 (Syrah/Shiraz)
170267,"바이른 와이너리, 크리미널 마인드 샤도네이",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170267.png,화이트,1,3,1,1,바이른 와이너리 Byrne Winery,호주(Australia),사우스오스트레일리아(SouthAustralia),샤르도네 (Chardonnay)
170266,"바이른 와이너리, 크리미널 마인드 리슬링",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170266.jpg,화이트,1,4,1,1,바이른 와이너리 Byrne Winery,호주(Australia),사우스오스트레일리아(SouthAustralia),리슬링 (Riesling)
170265,"쇼테스브룩, 에스테이트 시리즈 카베르네 산지오베제",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170265.png,레드,1,3,4,4,쇼테스브룩 Shottesbrooke,호주(Australia),사우스오스트레일리아(SouthAustralia),"카베르네 소비뇽 (Cabernet Sauvignon) , 산지오베제 (Sangiovese)"
170264,"쇼테스브룩, 에스테이트 시리즈 쉬라즈",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170264.png,레드,1,3,4,3,쇼테스브룩 Shottesbrooke,호주(Australia),사우스오스트레일리아(SouthAustralia),시라/쉬라즈 (Syrah/Shiraz)
170263,"쇼테스브룩, 에스테이트 시리즈 소비뇽 블랑",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170263.png,화이트,1,4,1,1,쇼테스브룩 Shottesbrooke,호주(Australia),사우스오스트레일리아(SouthAustralia),소비뇽 블랑 (Sauvignon Blanc)
170262,"쇼테스브룩, 리저브 엘리자 쉬라즈",https://wine21.speedgabia.com/WINE_MST/IMAGE/0170000/T0170262_001.png,레드,1,3,4,3,쇼테스브룩 Shottesbrooke,호주(Australia),사우스오스트레일리아(SouthAustralia),시라/쉬라즈 (Syrah/Shiraz)
170261,"쇼테스브룩, 1337 헤리티지 시리즈 블랑 드 블랑",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170261.png,스파클링,1,4,1,1,쇼테스브룩 Shottesbrooke,호주(Australia),사우스오스트레일리아(SouthAustralia),샤르도네 (Chardonnay)
170260,"패트리티, 머천트 카베르네 소비뇽",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170260.png,레드,1,3,4,4,패트리티 Patritti,호주(Australia),사우스오스트레일리아(SouthAustralia),카베르네 소비뇽 (Cabernet Sauvignon)
170259,"패트리티, 머천트 샤도네이",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170259.png,화이트,1,3,1,1,패트리티 Patritti,호주(Australia),사우스오스트레일리아(SouthAustralia),샤르도네 (Chardonnay)
170258,"패트리티, P라벨 쉬라즈",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170258.png,레드,1,3,4,3,패트리티 Patritti,호주(Australia),사우스오스트레일리아(SouthAustralia),시라/쉬라즈 (Syrah/Shiraz)
170257,"패트리티, P라벨 샤도네이",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170257.png,화이트,1,3,2,1,패트리티 Patritti,호주(Australia),사우스오스트레일리아(SouthAustralia),샤르도네 (Chardonnay) 100%
170256,"패트리티, JPB 리미티드 릴리즈 쉬라즈",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170256.png,레드,1,3,4,3,패트리티 Patritti,호주(Australia),사우스오스트레일리아(SouthAustralia),시라/쉬라즈 (Syrah/Shiraz)
170255,"패트리티, 머천트 쉬라즈",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170255.png,레드,1,3,4,3,패트리티 Patritti,호주(Australia),사우스오스트레일리아(SouthAustralia),시라/쉬라즈 (Syrah/Shiraz)
170254,"피케라스, 마리우스 크리안자",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170254.png,레드,1,3,4,3,보데가스 피케라스 Bodegas Piqueras,스페인(Spain),카스티야-라만차(Castilla–LaMancha),"모나스트렐 (Monastrell) 65%, 카베르네 소비뇽 (Cabernet Sauvignon) 20%, 템프라니요 (Tempranillo) 15%"
170253,"피케라스, 마리우스 싱글 빈야드 모나스트렐",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170253.png,레드,1,3,3,3,보데가스 피케라스 Bodegas Piqueras,스페인(Spain),카스티야-라만차(Castilla–LaMancha),모나스트렐 (Monastrell) 100%
170252,"피케라스, 마리우스 싱글 빈야드 가르나차",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170252.png,레드,1,3,3,3,보데가스 피케라스 Bodegas Piqueras,스페인(Spain),카스티야-라만차(Castilla–LaMancha),가르나차 틴토레라 (Garnacha Tintorera) 100%
170251,"피케라스, 마리우스 블랑코",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170251.png,화이트,1,4,1,1,보데가스 피케라스 Bodegas Piqueras,스페인(Spain),카스티야-라만차(Castilla–LaMancha),"베르데호 (Verdejo) 70%, 소비뇽 블랑 (Sauvignon Blanc) 30%"
170250,"피케라스, 마리우스 로블",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170250.png,레드,1,3,3,3,보데가스 피케라스 Bodegas Piqueras,스페인(Spain),카스티야-라만차(Castilla–LaMancha),"모나스트렐 (Monastrell) 50%, 가르나차 (Garnacha) 50%"
170249,"피케라스, 그랑 마리우스 베르데호 바리카",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170249.png,화이트,1,3,1,1,보데가스 피케라스 Bodegas Piqueras,스페인(Spain),카스티야-라만차(Castilla–LaMancha),베르데호 (Verdejo) 100%
170248,"피케라스, 그랑 마리우스 레제르바 셀렉션",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170248.png,레드,1,3,4,3,보데가스 피케라스 Bodegas Piqueras,스페인(Spain),카스티야-라만차(Castilla–LaMancha),"모나스트렐 (Monastrell) , 가르나차 틴토레라 (Garnacha Tintorera) , 템프라니요 (Tempranillo) , 시라/쉬라즈 (Syrah/Shiraz)"
170247,"설리반, 쾨르 드 비뉴 루더포드 카베르네 소비뇽",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170247.png,레드,1,3,3,4,설리반 루더포드 에스테이트 Sullivan Rutherford Estate,미국(U.S.A),캘리포니아(California),"카베르네 소비뇽 (Cabernet Sauvignon) 75%, 메를로 (Merlot) 22%, 말벡 (Malbec) 3%"
170246,"핀카 펠라, 엘 마소",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170246.png,레드,1,3,4,4,판티니 그룹 Fantini Group,스페인(Spain),카스티야-라만차(Castilla–LaMancha),가르나차 틴토레라 (Garnacha Tintorera) 100%
170245,"핀카 펠라, 알타도 모나스트렐",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170245.png,레드,1,3,3,3,판티니 그룹 Fantini Group,스페인(Spain),카스티야-라만차(Castilla–LaMancha),모나스트렐 (Monastrell) 100%
170244,"핀카 펠라, 칼라 레이 템프라니요 시라",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170244.png,레드,1,3,3,3,판티니 그룹 Fantini Group,스페인(Spain),카스티야-라만차(Castilla–LaMancha),"템프라니요 (Tempranillo) 80%, 시라/쉬라즈 (Syrah/Shiraz) 20%"
170243,"핀카 펠라, 알타도 베르데호",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170243.png,화이트,1,3,1,1,판티니 그룹 Fantini Group,스페인(Spain),카스티야-라만차(Castilla–LaMancha),베르데호 (Verdejo) 100%
170242,"핀카 펠라, 칼라 레이 베르데호 소비뇽 블랑",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170242.png,화이트,1,4,1,1,판티니 그룹 Fantini Group,스페인(Spain),카스티야-라만차(Castilla–LaMancha),"베르데호 (Verdejo) , 소비뇽 블랑 (Sauvignon Blanc)"
170241,"뷸러, 에스테이트 카베르네 소비뇽",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170241.png,레드,1,3,4,4,뷸러 빈야드 Buehler Vineyards,미국(U.S.A),캘리포니아(California),카베르네 소비뇽 (Cabernet Sauvignon)
170240,"펠릭스 솔리스, 칼리자 SAV",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170240.png,화이트,1,4,1,1,펠리스 솔리스 Felix Solis,스페인(Spain),카스티야-라만차(Castilla–LaMancha),"소비뇽 블랑 (Sauvignon Blanc) , 아이렌 (Airen) , 비우라 (Viura)"
170239,"카스텔 델 레메이, 템프라니요",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170239.png,레드,1,3,3,3,까스텔 델 레메이 Castell del Remei,스페인(Spain),까탈루냐(Catalunya),템프라니요 (Tempranillo) 100%
170238,샤토 피에르,https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170238.png,레드,1,3,4,4,GCF 그룹 GCF Group,프랑스(France),보르도(Bordeaux),"메를로 (Merlot) , 카베르네 소비뇽 (Cabernet Sauvignon) , 카베르네 프랑 (Cabernet Franc)"
170237,슈발리에 카비날,https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170237.png,레드,1,3,4,4,GCF 그룹 GCF Group,프랑스(France),보르도(Bordeaux),"메를로 (Merlot) , 카베르네 소비뇽 (Cabernet Sauvignon) , 카베르네 프랑 (Cabernet Franc)"
170236,"크루세, 블랑 드 블랑",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170236.png,스파클링,1,4,1,1,GCF 그룹 GCF Group,프랑스(France),보르도(Bordeaux),"샤르도네 (Chardonnay) , 아이렌 (Airen)"
170235,"르 마르키 드 마리약, 브뤼",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170235.png,스파클링,1,4,1,1,르 마르키 드 마리약 Le Marquis de Marillac,프랑스(France),샹빠뉴(Champagne),"샤르도네 (Chardonnay) 60%, 피노 누아 (Pinot Noir) 20%, 피노 뮈니에 (Pinot Meunier) 20%"
170234,"비테 콜테, 에센제 바롤로",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170234.png,레드,1,3,3,3,비테 콜테 Vite Colte,이탈리아(Italy),피에몬테(Piemonte),네비올로 (Nebbiolo) 100%
170233,"비테 콜테, 스파소 피에몬테 로쏘 파시토",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170233.png,레드,1,3,3,3,비테 콜테 Vite Colte,이탈리아(Italy),피에몬테(Piemonte),바르베라 (Barbera) 100%
170232,"바타시올로, 랑게 네비올로",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170232.png,레드,1,3,3,2,바타시올로 Batasiolo,이탈리아(Italy),피에몬테(Piemonte),네비올로 (Nebbiolo) 100%
170231,"바타시올로, 로에로 아르네이스",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170231.png,화이트,1,3,2,1,바타시올로 Batasiolo,이탈리아(Italy),피에몬테(Piemonte),아르네이스 (Arneis) 100%
170230,"바타시올로, 랑게 샤도네이",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170230.png,화이트,1,3,2,1,바타시올로 Batasiolo,이탈리아(Italy),피에몬테(Piemonte),샤르도네 (Chardonnay) 100%
170229,"판티니, 칼라렌타 페코리노",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170229.png,화이트,1,3,1,1,판티니 그룹 Fantini Group,이탈리아(Italy),아브루쪼(Abruzzo),페코리노 (Pecorino) 100%
170228,아마란테 스위트,https://wine21.speedgabia.com/WINE_MST/IMAGE/0170000/T0170228_001.png,레드,3,3,2,2,씨아 유러피아 익스포타도라 드 비노스 Cia. Europea Exportadora de vinos,스페인(Spain),,가르나차 (Garnacha)
170227,샤또 크로젤 보르도,https://wine21.speedgabia.com/WINE_MST/IMAGE/0170000/T0170227_001.png,로제,1,3,4,4,카브 드 퀸스 Cave de Quins,프랑스(France),보르도(Bordeaux),"메를로 (Merlot) 70%, 카베르네 소비뇽 (Cabernet Sauvignon) 20%, 카베르네 프랑 (Cabernet Franc) 10%"
170226,샤또 베사먼 보르도,https://wine21.speedgabia.com/WINE_MST/IMAGE/0170000/T0170226_002.png,레드,1,3,4,3,카브 드 퀸스 Cave de Quins,프랑스(France),보르도(Bordeaux),"메를로 (Merlot) , 카베르네 소비뇽 (Cabernet Sauvignon)"
170225,"나바로 로페즈, 돈 바로소",https://wine21.speedgabia.com/WINE_MST/IMAGE/0170000/T0170225_001.png,레드,1,3,3,3,나바로 로페즈 Navarro Lopez,스페인(Spain),,템프라니요 (Tempranillo) 100%
170224,"나바로 로페즈, 다레 아레그리아 상그리아",https://wine21.speedgabia.com/WINE_MST/IMAGE/0170000/T0170224_001.png,기타,3,3,2,2,나바로 로페즈 Navarro Lopez,스페인(Spain),,8~9 %
170223,"프라텔리 세리오 & 바티스타 보르고뇨, 바롤로 칸누비 리제르바",https://wine21.speedgabia.com/WINE_MST/IMAGE/0170000/T0170223_001.png,레드,0,0,0,0,프라텔리 세리오 & 바티스타 보르고뉴 Fratelli Serio & Battista Borgogno,이탈리아(Italy),피에몬테(Piemonte),네비올로 (Nebbiolo) 100%
170222,"프라텔리 세리오 & 바티스타 보르고뇨, 가비",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170222.png,레드,1,3,1,1,프라텔리 세리오 & 바티스타 보르고뉴 Fratelli Serio & Battista Borgogno,이탈리아(Italy),피에몬테(Piemonte),코르테제 (Cortese)
170221,"칸티네 산 마르코, 프로그 비노 비안코",https://wine21.speedgabia.com/WINE_MST/TITLE/0170000/W0170221.png,화이트,1,3,1,1,칸티네 산 마르코 Cantine San Marco,이탈리아(Italy),라치오(Lazio),"말바시아 (Malvasia) , 트레비아노 (Trebbiano) , 그레케토 비앙코 (Grechetto Bianco)"
